surah_no,ayat,translator,text
10,92,asad,"And when they threw down [their staffs and cast a spell upon the people’s eyes], Moses said unto them: ""What you have contrived is [but] sorcery which, verily, God will bring to nought! Verily, God does not further the works of spreaders of corruption"
10,93,asad,"whereas by His words God proves the truth to be true, however hateful this may be to those who are lost in sin!"""
10,94,asad,"But none save a few of his people declared their faith in Moses, [while others held back] for fear of Pharaoh and their great ones, lest they persecute them: for, verily, Pharaoh was mighty on earth and was, verily, of those who are given to excesses."
10,95,asad,"And Moses said: ""O my people! If you believe in God, place your trust in Him – if you have [truly] surrendered yourselves unto Him!"""
10,96,asad,"Whereupon they answered: ""In God have we placed our trust! O our Sustainer, make us not a plaything for evildoing folk,"
10,97,asad,"and save us, by Thy grace, from people who deny the truth!"""
10,98,asad,"And [thus] did We inspire Moses and his brother: ""Set aside for your people some houses in the city, and [tell them], ‘Turn your houses into places of worship, and be constant in prayer!’ And give thou [O Moses] the glad tiding [of God’s succour] to all believers."""
10,99,asad,"And Moses prayed: ""O our Sustainer! Verily, splendour and riches hast Thou vouchsafed, in the life of this world, unto Pharaoh and his great ones – with the result, O our Sustainer, that they are leading [others] astray from Thy path! O our Sustainer! Wipe out their riches, and harden their hearts, so that they may not attain to faith ere they see the grievous suffering [that awaits them]!"""
10,100,asad,"And We brought the children of Israel across the sea; and thereupon Pharaoh and his hosts pursued them with vehement insolence and tyranny, until [they were overwhelmed by the waters of the sea. And] when he was about to drown, [Pharaoh] exclaimed: ""I have come to believe that there is no deity save Him in whom the children of Israel believe, and I am of those who surrender themselves unto Him!"""
10,101,asad,"And [thereafter], indeed, We assigned unto the children of Israel a most goodly abode, and provided for them sustenance out of the good things of life. And it was not until knowledge [of God’s revelation] was vouchsafed to them that they began to hold divergent views: [but,] verily, thy Sustainer will judge between them on Resurrection Day regarding all on which they were wont to differ."
10,102,asad,"AND SO, [O man,] if thou art in doubt about [the truth of] what We have [now] bestowed upon thee from on high, ask those who read the divine writ [revealed] before thy time: [and thou wilt find that,] surely, the truth has now come unto thee from thy Sustainer. Be not, then, among the doubters"
10,103,asad,"and neither be among those who are bent on giving the lie to God’s messages, lest thou find thyself among the lost."
10,104,asad,"Verily, they against whom thy Sustainer’s word [of judgment] has come true will not attain to faith"
10,105,asad,even though every sign [of the truth] should come within their ken – until they behold the grievous suffering [that awaits them in the life to come].
10,106,asad,"For, alas, there has never yet been any community that attained to faith [in its entirety,] and thereupon benefited by its faith, except the people of Jonah. When they came to believe, We removed from them the suffering of disgrace [which otherwise would have befallen them even] in the life of this world, and allowed them to enjoy their life during the time allotted to them."
10,107,asad,"And [thus it is:] had thy Sustainer so willed, all those who live on earth would surely have attained to faith, all of them: dost thou, then, think that thou couldst compel people to believe,"
10,108,asad,"notwithstanding that no human being can ever attain to faith otherwise than by God’s leave, and [that] it is He who lays the loathsome evil [of disbelief] upon those who will not use their reason?"
10,109,asad,"Say: ""Consider whatever there is in the heavens and on earth!"""
10,110,asad,But of what avail could all the messages and all the warnings be to people who will not believe?
